date,state,state_id,subindicator_id,value
202005,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,9142
202005,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,69388
202005,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,165
202005,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,155679
202005,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,622741
202005,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,167246
202005,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,1514991
202005,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,89
202005,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,774
202005,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,31378
202005,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,7
202005,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,30670
202005,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,66976
202005,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,739
202005,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,1668
202005,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,102109
202005,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,9
202005,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,198
202005,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,36
202005,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,3
202005,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,124
202005,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,30182
202005,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,99
202005,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,19211
202005,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,785
202005,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,1244
202005,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,2
202006,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,64760
202006,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,5995
202006,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,602892
202006,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,33815
202006,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,194682
202006,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,272338
202006,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,0
202006,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,18654
202006,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,88
202006,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,107838
202006,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,4128
202006,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,130066
202006,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,24738
202006,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,11576
202006,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,7
202006,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,89750
202006,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,12
202006,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,55
202006,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,636
202006,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,696
202006,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,10486
202006,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,73996
202006,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,218
202006,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,224662
202006,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,868258
202006,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,194682
202006,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,2345144
202006,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,80
202006,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,1510
202006,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,51973
202006,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,10
202006,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,32436
202006,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,71655
202006,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,705
202006,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,2790
202006,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,118306
202006,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,21
202006,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,374
202006,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,51
202006,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,10
202006,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,140
202006,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,31456
202006,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,160
202006,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,27953
202006,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,1120
202006,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,2322
202006,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,4
202007,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,66748
202007,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,6861
202007,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,510479
202007,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,33621
202007,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,232091
202007,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,398046
202007,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,0
202007,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,17669
202007,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,109
202007,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,126806
202007,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,8364
202007,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,149539
202007,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,30044
202007,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,11396
202007,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,32
202007,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,105199
202007,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,15
202007,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,58
202007,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,943
202007,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,408
202007,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,9772
202007,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,81381
202007,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,741
202007,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,217821
202007,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,829373
202007,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,232091
202007,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,3337667
202007,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,175
202007,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,2108
202007,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,90308
202007,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,98
202007,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,40154
202007,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,76648
202007,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,547
202007,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,3376
202007,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,137494
202007,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,16
202007,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,770
202007,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,43
202007,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,4
202007,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,161
202007,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,38894
202007,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,180
202007,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,41449
202007,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,0
202007,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,3035
202007,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,5
202008,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,81165
202008,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,7523
202008,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,505156
202008,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,37603
202008,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,283914
202008,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,408311
202008,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,0
202008,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,17421
202008,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,118
202008,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,153276
202008,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,14468
202008,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,218591
202008,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,24604
202008,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,11432
202008,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,170
202008,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,124869
202008,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,33
202008,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,54
202008,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,846
202008,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,850
202008,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,10528
202008,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,97003
202008,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,613
202008,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,251014
202008,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,887048
202008,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,283914
202008,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,3340704
202008,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,206
202008,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,2962
202008,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,96967
202008,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,32
202008,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,47288
202008,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,89571
202008,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,903
202008,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,3715
202008,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,167218
202008,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,53
202008,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,1530
202008,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,84
202008,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,38
202008,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,165
202008,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,46472
202008,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,357
202008,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,49852
202008,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,0
202008,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,4674
202008,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,32
202009,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,88892
202009,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,6871
202009,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,558279
202009,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,40748
202009,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,311575
202009,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,366492
202009,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,0
202009,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,24002
202009,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,176
202009,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,170085
202009,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,11968
202009,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,198972
202009,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,32595
202009,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,13678
202009,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,64
202009,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,139107
202009,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,42
202009,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,79
202009,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,901
202009,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,990
202009,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,11562
202009,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,106281
202009,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,1317
202009,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,318572
202009,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,970873
202009,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,311575
202009,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,3169217
202009,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,240
202009,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,3034
202009,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,87909
202009,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,36
202009,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,51708
202009,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,99356
202009,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,1030
202009,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,4542
202009,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,180732
202009,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,27
202009,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,3592
202009,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,131
202009,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,45
202009,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,181
202009,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,50353
202009,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,395
202009,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,47153
202009,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,0
202009,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,3890
202009,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,21
202010,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,68417
202010,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,11765
202010,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,518534
202010,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,38700
202010,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,288055
202010,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,385339
202010,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,0
202010,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,21098
202010,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,182
202010,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,157572
202010,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,14899
202010,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,198659
202010,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,32203
202010,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,14651
202010,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,86
202010,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,134617
202010,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,25
202010,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,48
202010,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,1080
202010,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,979
202010,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,11812
202010,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,107068
202010,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,1988
202010,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,325283
202010,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,972175
202010,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,288055
202010,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,3311308
202010,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,381
202010,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.gZiING8oxqo,2825
202010,Uttar Pradesh,v8EzhiynNtf,DFDP0iJG63H.Ti9FJqkSK6J,95389
202010,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.mrHdT99cCnv,44
202010,Uttar Pradesh,v8EzhiynNtf,Gqxz6YlkZDc.Ti9FJqkSK6J,50541
202010,Uttar Pradesh,v8EzhiynNtf,OHdD3HES2X5.gBzmANHnG0n,95152
202010,Uttar Pradesh,v8EzhiynNtf,vuzSex7ZCxC.Ti9FJqkSK6J,879
202010,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.uBLH63dNSeY,4288
202010,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.iRNhRMvoSCx,168346
202010,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.v3ourGcXDlN,38
202010,Uttar Pradesh,v8EzhiynNtf,jhdL4rNP5pA.Ti9FJqkSK6J,7455
202010,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.hbUkGAlIwu8,108
202010,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.PWn0jSvveTs,33
202010,Uttar Pradesh,v8EzhiynNtf,PJcjOAHVupY.Ti9FJqkSK6J,191
202010,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.QLxp2ax8CRL,51638
202010,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.zJCowC71NtF,336
202010,Uttar Pradesh,v8EzhiynNtf,A89WukjS845.Ti9FJqkSK6J,48473
202010,Uttar Pradesh,v8EzhiynNtf,aSvhWxQO8Ck.Ti9FJqkSK6J,911
202010,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.JD3TbSsgoKa,5043
202010,Uttar Pradesh,v8EzhiynNtf,KFyojgVb8Go.bg50uiDLvlP,45
202011,Uttar Pradesh,v8EzhiynNtf,IEPIolCiRdh,117177
202011,Uttar Pradesh,v8EzhiynNtf,vWSHWWYkYvt,10023
202011,Uttar Pradesh,v8EzhiynNtf,qYpFbVo8WsL,513516
202011,Uttar Pradesh,v8EzhiynNtf,HOrR1amEU6x,36435
202011,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM,284534
202011,Uttar Pradesh,v8EzhiynNtf,BpKWMLTSnyC,386788
202011,Uttar Pradesh,v8EzhiynNtf,cyLwa0q6QNd,0
202011,Uttar Pradesh,v8EzhiynNtf,VGmj8dWOIBw.Ti9FJqkSK6J,19014
202011,Uttar Pradesh,v8EzhiynNtf,byP0VKnxVhr.Ti9FJqkSK6J,170
202011,Uttar Pradesh,v8EzhiynNtf,aknlXIekL1Z.wb51FJHqHxp,154392
202011,Uttar Pradesh,v8EzhiynNtf,NeNWp698eve.e4vOZhidnTl,16056
202011,Uttar Pradesh,v8EzhiynNtf,PZLXbWgoqhN.Ti9FJqkSK6J,201147
202011,Uttar Pradesh,v8EzhiynNtf,K2tTwUh9NJy.svtwwOpurbg,33497
202011,Uttar Pradesh,v8EzhiynNtf,qflIECaldR1.Ti9FJqkSK6J,15596
202011,Uttar Pradesh,v8EzhiynNtf,SCutWcJX88a.Ti9FJqkSK6J,287
202011,Uttar Pradesh,v8EzhiynNtf,iOt7o3TvNG4.Ti9FJqkSK6J,139957
202011,Uttar Pradesh,v8EzhiynNtf,Tm1DMF0QpSX.Ti9FJqkSK6J,26
202011,Uttar Pradesh,v8EzhiynNtf,hhsaXegbkhg.Ti9FJqkSK6J,65
202011,Uttar Pradesh,v8EzhiynNtf,Xg1j0efNUrP.Ti9FJqkSK6J,900
202011,Uttar Pradesh,v8EzhiynNtf,uULzcMXOegs.Ti9FJqkSK6J,799
202011,Uttar Pradesh,v8EzhiynNtf,ExMplulIRYb.Ti9FJqkSK6J,12658
202011,Uttar Pradesh,v8EzhiynNtf,xFbpDV663ak.svtwwOpurbg,116990
202011,Uttar Pradesh,v8EzhiynNtf,bOFAAIzcaGZ.Ti9FJqkSK6J,3908
202011,Uttar Pradesh,v8EzhiynNtf,ozzIeiddUyN.Ti9FJqkSK6J,289135
202011,Uttar Pradesh,v8EzhiynNtf,sNqvJFIliYY.Ti9FJqkSK6J,1389573
202011,Uttar Pradesh,v8EzhiynNtf,aRueVYr35yM.Ti9FJqkSK6J,284534
202011,Uttar Pradesh,v8EzhiynNtf,uYJ0kOlfdTG.Ti9FJqkSK6J,3413792
202011,Uttar Pradesh,v8EzhiynNtf,n3L9KZq55UM.Ti9FJqkSK6J,98
